movie_tv_goal_4-21###6617	4	"DA: <knowledge> ( tv ) available_options "" 1 "" , decade "" 2010er "" , director "" Nobuhiro Doi "" , douban_score "" 9.1 "" , episode_length "" 45 Minuten "" , episodes "" 10 Folgen "" , name_list "" Matsu Takako/Mitsushima Hikari/Takahashi Issey "" , premiere_time "" 17.01.2017 in Japan "" , production_country_or_area "" Japan "" , star "" Matsu Takako "" , title "" Quartett "" , type "" spannend "" <endofknowledge> <state> ( tv ) decade equal_to "" 2010er "" , production_country_or_area equal_to "" japanische Fernsehsendung "" , type equal_to "" spannend "" <endofstate> <history> AGENT_ACTS_PREV: ( tv ) request type AGENT_ACTS: ( tv ) recommend title equal_to "" Quartett "" USER: Wann war die Premiere? <endofhistory>"	"( tv ) inform premiere_time equal_to "" 17. Januar 2017 """	premiere_time	17. Januar 2017
train_goal_4-7###557	4	"DST: <state> ( train ) classification equal_to "" Schnellzug "" , date equal_to "" nächsten Freitagmorgen "" , departure equal_to "" Shenzhen "" , destination equal_to "" Hangzhou "" <endofstate> <history> AGENT_ACTS_PREV: ( train ) inform seat_type equal_to "" erste Klasse "" , recommend train_number equal_to "" D2294, von Shenzhenbei nach Hangzhoudong "" AGENT_ACTS: ( train ) inform ticket_price equal_to "" 867,0 Yuan "" , inform train_number equal_to "" G1604, von Shenzhenbei nach Hangzhoudong "" USER: Toll, wie viel kostet eine Fahrkarte 2. Klasse im High Speed Train? <endofhistory>"	"( train ) classification equal_to "" Hochgeschwindigkeitszug "" , date equal_to "" nächsten Freitagmorgen "" , departure equal_to "" Shenzhen "" , destination equal_to "" Hangzhou "" , seat_type equal_to "" zweite Klasse """	classification	Hochgeschwindigkeitszug
train_goal_4-7###557	4	"DST: <state> ( train ) classification equal_to "" Schnellzug "" , date equal_to "" nächsten Freitagmorgen "" , departure equal_to "" Shenzhen "" , destination equal_to "" Hangzhou "" <endofstate> <history> AGENT_ACTS_PREV: ( train ) inform seat_type equal_to "" erste Klasse "" , recommend train_number equal_to "" D2294, von Shenzhenbei nach Hangzhoudong "" AGENT_ACTS: ( train ) inform ticket_price equal_to "" 867,0 Yuan "" , inform train_number equal_to "" G1604, von Shenzhenbei nach Hangzhoudong "" USER: Toll, wie viel kostet eine Fahrkarte 2. Klasse im High Speed Train? <endofhistory>"	"( train ) classification equal_to "" Hochgeschwindigkeitszug "" , date equal_to "" nächsten Freitagmorgen "" , departure equal_to "" Shenzhen "" , destination equal_to "" Hangzhou "" , seat_type equal_to "" zweite Klasse """	seat_type	zweite Klasse
attraction_restaurant_hotel_goal_2-59_v2###2345	1	DST: <state> null <endofstate> <history> USER: Hallo, ich bin geschäftlich in Suzhou. Ich habe etwas Freizeit und möchte einige historische Sehenswürdigkeiten im Bezirk Gusu besuchen. Könnt ihr mir etwas günstiges empfehlen? <endofhistory>	"( attraction ) consumption equal_to "" günstiger "" , type equal_to "" historische Sehenswürdigkeiten im Bezirk Gusu """	consumption	günstiger
attraction_restaurant_hotel_goal_2-59_v2###2345	7	"DA: <knowledge> ( attraction ) address "" No. 204, Dong Bei Street, Gusu District, Suzhou "" , area "" Bezirk Gusu "" , available_options "" 1 "" , consumption "" billig "" , features "" Das neue und exquisit elegante Museumsgebäude des Suzhou-Museums, das von Ieoh Ming Pei entworfen wurde, ist einen Besuch wert, und Sie können auch die geschätzte olivgrüne lotusförmige Schale genießen. "" , metro_station "" FALSCH "" , name "" Suzhou-Museum "" , opening_hours "" 09:00-17:00 "" , phone_number "" 0512-67575666 "" , score "" 4.6 "" , the_most_suitable_people "" Freunde "" , ticket_price "" frei "" , type "" historische Stätte im Bezirk Gusu "" , ( hotel ) address "" No. 5-9, Nanxin Street, Lili Town, Wujiang District, Suzhou "" , area "" Wujiang District "" , available_options "" 2 "" , hotel_type "" Geschäft "" , name "" Suzhou Shui'an Hanshe Boutique Hotel "" , parking "" frei "" , phone_number "" 180-5181-5602 "" , pricerange "" etwas teurer "" , room_charge "" 629 Yuan "" , room_type "" Kingsize-Zimmer "" , score "" 4.6 "" , star "" 5 "" , ( restaurant ) address "" B3-19, 3F, South Section, Suzhou Center, Nr. 68, Suxiu Road "" , area "" Industriepark Suzhou "" , available_options "" 1 "" , business_hours "" 11:30-22:00, Montag bis Sonntag "" , cuisine "" Brot und Desserts "" , dishes "" Pilzcremesuppe "" , metro_station "" Stimmt "" , name "" L’Arôme "" , per_capita_consumption "" 412 Yuan "" , phone_number "" 0512-69881018 "" , pricerange "" etwas teurer "" , score "" 4.5 "" <endofknowledge> <state> ( attraction ) consumption equal_to "" günstiger "" , name equal_to "" Suzhou-Museum "" , type equal_to "" historische Sehenswürdigkeiten im Bezirk Gusu "" , ( hotel ) hotel_type equal_to "" Business-Hotel "" , name equal_to "" Suzhou Shui'an Hanshe Boutique Hotel "" , pricerange equal_to "" etwas teurer "" , ( restaurant ) cuisine equal_to "" Brot und Desserts "" , pricerange equal_to "" etwas teurer "" <endofstate> <history> AGENT_ACTS_PREV: ( hotel ) inform phone_number equal_to "" 180-5181-5602 "" AGENT_ACTS: ( hotel ) inform parking equal_to "" frei "" USER: Groß. Ich muss in Suzhou auch etwas leckeres Essen probieren. Können Sie ein etwas teureres Restaurant empfehlen, das Brot und Desserts serviert? Ein Ort mit leckerem Essen. <endofhistory>"	"( restaurant ) recommend name equal_to "" L’Arome """	name	L’Arome
Class_goal_1-1_v2###8989	1	DST: <state> null <endofstate> <history> USER: Hallo, ich würde gerne einen Englisch Nachhilfekurs für mein Kind in der fünften Klasse finden. Es wäre am besten, wenn der Unterricht Samstag am Abend ist, damit ich mein Kind hin und zurück bringen kann. Könnt ihr mir einen passenden Kurs empfehlen? <endofhistory>	"( class ) day equal_to "" Samstag "" , grade equal_to "" fünfte Klasse "" , subject equal_to "" Englisch "" , time equal_to "" Abend """	grade	fünfte Klasse
restaurant_hotel_goal_2-33_v2###2194	1	DST: <state> null <endofstate> <history> USER: Hallo, meine Freunde kommen nach Suzhou, um mich zu besuchen, und wir wollen ein billigeres Restaurant finden. Es wäre schön, wenn es in der Nähe des Suzhou New District wäre, da wo ich wohne. <endofhistory>	"( restaurant ) area equal_to "" Neuer Bezirk von Suzhou "" , pricerange equal_to "" günstiger """	area	Neuer Bezirk von Suzhou
restaurant_hotel_goal_2-33_v2###2194	1	DST: <state> null <endofstate> <history> USER: Hallo, meine Freunde kommen nach Suzhou, um mich zu besuchen, und wir wollen ein billigeres Restaurant finden. Es wäre schön, wenn es in der Nähe des Suzhou New District wäre, da wo ich wohne. <endofhistory>	"( restaurant ) area equal_to "" Neuer Bezirk von Suzhou "" , pricerange equal_to "" günstiger """	pricerange	günstiger
restaurant_hotel_goal_2-33_v2###2194	4	"DST: <state> ( restaurant ) area equal_to "" Neuer Bezirk von Suzhou "" , name equal_to "" Yamazaki Bakery "" , pricerange equal_to "" günstiger "" <endofstate> <history> AGENT_ACTS_PREV: ( restaurant ) inform metro_station equal_to "" können "" AGENT_ACTS: ( restaurant ) inform dishes equal_to "" Königin Brot "" USER: Gibt es preiswerte Hotels in der Nähe? Ich muss ein Zimmer für meine Freunde buchen. <endofhistory>"	"( hotel ) area equal_to "" Neuer Bezirk von Suzhou "" , pricerange equal_to "" preisgünstig "" ( restaurant ) area equal_to "" Neuer Bezirk von Suzhou "" , name equal_to "" Yamazaki Bakery "" , pricerange equal_to "" günstiger """	pricerange	preisgünstig
PC_goal_3-19###3883	4	"DA: <knowledge> ( pc ) available_options "" 2 "" , brand "" Dell "" , colour "" hauptsächlich silbrig "" , computer_type "" Laptop "" , cpu "" Intel-Core i7 "" , cpu_model "" Intel Core i7 8565U "" , features "" eine hintergrundbeleuchtete Tastatur, Fingerabdruckerkennung, PCIe-SSD, Schnellladung und Typ-C-Anschluss "" , game_performance "" Einstiegslevel "" , gpu_category "" diskrete Grafikkarte "" , gpu_model "" MX250 "" , hard_disk_capacity "" 256 GB SSD "" , memory_capacity "" 8GB "" , operating_system "" Windows 10 "" , price "" 5.499 Yuan "" , pricerange "" 5.000-10.000 "" , product_name "" Dell Inspiron 14 "" , screen_size "" 14 Zoll "" , series "" Dell Inspiron-Serie "" , standby_time "" >9 Stunden "" , usage "" regulär "" , weight "" 1-1,5 kg "" <endofknowledge> <state> ( pc ) pricerange equal_to "" 5.000 bis 10.000 "" , series equal_to "" Inspiron-Serie von Dell "" <endofstate> <history> AGENT_ACTS_PREV: ( pc ) inform CPU_model equal_to "" IntelCore i7-9700 "" AGENT_ACTS: ( pc ) inform hard_disk_capacity equal_to "" 512 GB SSD "" USER: Nun, das reicht mir. Wie teuer ist dieses Modell? <endofhistory>"	"( pc ) inform price equal_to "" 7.999,0 """	price	7.999,0
PC_goal_3-19###3883	8	"DA: <knowledge> ( pc ) available_options "" 1 "" , brand "" Lenovo "" , colour "" N / A "" , computer_type "" Schreibtisch "" , cpu "" Intel-Core i7 "" , cpu_model "" Intel Core i7-9700F "" , features "" N / A "" , game_performance "" Enthusiast "" , gpu_category "" diskrete Grafikkarte "" , gpu_model "" GTX1650 "" , hard_disk_capacity "" 256 GB SSD + 1 TB HDD "" , memory_capacity "" 16GB "" , operating_system "" Windows 10 "" , price "" 5.989 Yuan "" , pricerange "" 5.000-10.000 "" , product_name "" Lenovo GeekPro "" , screen_size "" N / A "" , series "" Lenovo GeekPro-Serie "" , standby_time "" N / A "" , usage "" Spielen "" , weight "" 6.85kg "" <endofknowledge> <state> ( pc ) pricerange equal_to "" 5.000 bis 10.000 "" , series equal_to "" GeekPro-Reihe von Lenovo "" <endofstate> <history> AGENT_ACTS_PREV: ( pc ) inform CPU_model equal_to "" Intel Core i7-9700F "" AGENT_ACTS: ( pc ) inform hard_disk_capacity equal_to "" 256 GB SSD + 1 TB HDD "" USER: Nun, es bietet eine bessere Leistung. Wie teuer ist dieses Modell? <endofhistory>"	"( pc ) inform price equal_to "" 5.989,0 """	price	5.989,0
flight_goal_3-44_v2###11094	1	DST: <state> null <endofstate> <history> USER: Hallo, ich werde nächste Woche nach Hangzhou gehen. Könnten Sie prüfen, ob es nächsten Samstag Direktflüge von Guangzhou nach Hangzhou gibt? Bitte empfehlen Sie alle verfügbaren Optionen. <endofhistory>	"( flight ) date equal_to "" nächsten Samstag "" , departure equal_to "" Kanton "" , destination equal_to "" Hangzhou """	departure	Kanton
flight_goal_3-44_v2###11094	1	"DA: <knowledge> ( flight ) arrival_time "" 16:35 Uhr an diesem Tag "" , available_options "" 2 "" , class_cabin "" Economy-Klasse "" , date "" nächsten Samstag "" , departure "" Kanton "" , departure_time "" 14:25 Uhr an diesem Tag "" , destination "" Hangzhou "" , flight_information "" CZ3501 von China Southern Airlines vom Terminal 2 des internationalen Flughafens Baiyun zum Terminal 3 des internationalen Flughafens Xiaoshan "" , punctuality_rate "" 100% "" , ticket_price "" 760 Yuan "" <endofknowledge> <state> ( flight ) date equal_to "" nächsten Samstag "" , departure equal_to "" Kanton "" , destination equal_to "" Hangzhou "" <endofstate> <history> USER: Hallo, ich werde nächste Woche nach Hangzhou gehen. Könnten Sie prüfen, ob es nächsten Samstag Direktflüge von Guangzhou nach Hangzhou gibt? Bitte empfehlen Sie alle verfügbaren Optionen. <endofhistory>"	"( flight ) recommend flight_information equal_to "" flight CZ3501 of China Southern Airlines, from Terminal 2 of Baiyun International Airport to Terminal 3 of Hangzhou International Airport. """	flight_information	flight CZ3501 of China Southern Airlines, from Terminal 2 of Baiyun International Airport to Terminal 3 of Hangzhou International Airport.
flight_goal_3-44_v2###11094	2	"DST: <state> ( flight ) date equal_to "" nächsten Samstag "" , departure equal_to "" Kanton "" , destination equal_to "" Hangzhou "" <endofstate> <history> AGENT_ACTS: ( flight ) recommend flight_information equal_to "" flight CZ3501 of China Southern Airlines, from Terminal 2 of Baiyun International Airport to Terminal 3 of Hangzhou International Airport. "" USER: Ok, können Sie mir den Preis für die Economy Class sagen? <endofhistory>"	"( flight ) class_cabin equal_to "" Economy-Klasse "" , date equal_to "" nächsten Samstag "" , departure equal_to "" Kanton "" , destination equal_to "" Hangzhou """	class_cabin	Economy-Klasse
flight_goal_3-44_v2###11094	3	"DA: <knowledge> ( flight ) arrival_time "" 16:35 Uhr an diesem Tag "" , available_options "" 1 "" , class_cabin "" Business Class "" , date "" nächsten Samstag "" , departure "" Kanton "" , departure_time "" 14:25 Uhr an diesem Tag "" , destination "" Hangzhou "" , flight_information "" CZ3501 von China Southern Airlines vom Terminal 2 des internationalen Flughafens Baiyun zum Terminal 3 des internationalen Flughafens Xiaoshan "" , punctuality_rate "" 100% "" , ticket_price "" 1460 Yuan "" <endofknowledge> <state> ( flight ) class_cabin equal_to "" Business Class "" , date equal_to "" nächsten Samstag "" , departure equal_to "" Kanton "" , destination equal_to "" Hangzhou "" <endofstate> <history> AGENT_ACTS_PREV: ( flight ) recommend flight_information equal_to "" flight CZ3501 of China Southern Airlines, from Terminal 2 of Baiyun International Airport to Terminal 3 of Hangzhou International Airport. "" AGENT_ACTS: ( flight ) inform ticket_price equal_to "" 760 Yuan "" USER: Das ist nicht zu teuer. Wie wäre es mit Business-Class? Vielleicht fliege ich diesmal Business Class. <endofhistory>"	"( flight ) inform ticket_price equal_to "" 1.460 Yuan """	ticket_price	1.460 Yuan
flight_goal_3-44_v2###11094	5	"DA: <knowledge> ( flight ) arrival_time "" 16:35 Uhr an diesem Tag "" , available_options "" 1 "" , class_cabin "" Business Class "" , date "" nächsten Samstag "" , departure "" Kanton "" , departure_time "" 14:25 Uhr an diesem Tag "" , destination "" Hangzhou "" , flight_information "" CZ3501 von China Southern Airlines vom Terminal 2 des internationalen Flughafens Baiyun zum Terminal 3 des internationalen Flughafens Xiaoshan "" , punctuality_rate "" 100% "" , ticket_price "" 1460 Yuan "" <endofknowledge> <state> ( flight ) class_cabin equal_to "" Business Class "" , date equal_to "" nächsten Samstag "" , departure equal_to "" Kanton "" , destination equal_to "" Hangzhou "" <endofstate> <history> AGENT_ACTS_PREV: ( flight ) inform ticket_price equal_to "" 1.460 Yuan "" AGENT_ACTS: ( flight ) inform departure_time equal_to "" 14:25 Uhr an diesem Tag "" USER: Toll, wie sieht es mit der Ankunftszeit aus? <endofhistory>"	"( flight ) inform arrival_time equal_to "" 16:35 Uhr am selben Tag """	arrival_time	16:35 Uhr am selben Tag
flight_weather_goal_1-12_v2###2829	1	DST: <state> null <endofstate> <history> USER: Hallo, ich mache nächste Woche eine Geschäftsreise. Bitte helfen Sie mir, nächsten Dienstag nach Flügen von Guangzhou nach Xiamen zu suchen. <endofhistory>	"( flight ) date equal_to "" Nächsten Dienstag "" , departure equal_to "" Kanton "" , destination equal_to "" Xiamen """	date	Nächsten Dienstag
flight_weather_goal_1-12_v2###2829	1	DST: <state> null <endofstate> <history> USER: Hallo, ich mache nächste Woche eine Geschäftsreise. Bitte helfen Sie mir, nächsten Dienstag nach Flügen von Guangzhou nach Xiamen zu suchen. <endofhistory>	"( flight ) date equal_to "" Nächsten Dienstag "" , departure equal_to "" Kanton "" , destination equal_to "" Xiamen """	departure	Kanton
flight_weather_goal_1-12_v2###2829	2	"DST: <state> ( flight ) date equal_to "" Nächsten Dienstag "" , departure equal_to "" Kanton "" , destination equal_to "" Xiamen "" <endofstate> <history> AGENT_ACTS: ( flight ) inform flight_information equal_to "" Flug CZ3741 von China Southern Airlines, vom Terminal 2 des internationalen Flughafens Baiyun zum Terminal 3 des internationalen Flughafens Gaoqi "" USER: Ich möchte eine bequeme Reise haben. Wie viel kostet ein Business-Class Ticket? <endofhistory>"	"( flight ) class_cabin equal_to "" Business Class "" , date equal_to "" Nächsten Dienstag "" , departure equal_to "" Kanton "" , destination equal_to "" Xiamen """	class_cabin	Business Class
flight_weather_goal_1-12_v2###2829	2	"DA: <knowledge> ( flight ) arrival_time "" 13:30 Uhr an diesem Tag "" , available_options "" 1 "" , class_cabin "" Business Class "" , date "" Nächsten Dienstag "" , departure "" Kanton "" , departure_time "" 12:10 Uhr an diesem Tag "" , destination "" Xiamen "" , flight_information "" Flug CZ3741 von China Southern Airlines, vom Terminal 2 des internationalen Flughafens Baiyun zum Terminal 3 des internationalen Flughafens Gaoqi "" , punctuality_rate "" 98.32% "" , ticket_price "" 2590 Yuan "" <endofknowledge> <state> ( flight ) class_cabin equal_to "" Business Class "" , date equal_to "" Nächsten Dienstag "" , departure equal_to "" Kanton "" , destination equal_to "" Xiamen "" <endofstate> <history> AGENT_ACTS: ( flight ) inform flight_information equal_to "" Flug CZ3741 von China Southern Airlines, vom Terminal 2 des internationalen Flughafens Baiyun zum Terminal 3 des internationalen Flughafens Gaoqi "" USER: Ich möchte eine bequeme Reise haben. Wie viel kostet ein Business-Class Ticket? <endofhistory>"	"( flight ) inform ticket_price equal_to "" 2.590 Yuan """	ticket_price	2.590 Yuan
flight_weather_goal_1-12_v2###2829	4	"DA: <knowledge> ( flight ) arrival_time "" 13:30 Uhr an diesem Tag "" , available_options "" 1 "" , class_cabin "" Business Class "" , date "" Nächsten Dienstag "" , departure "" Kanton "" , departure_time "" 12:10 Uhr an diesem Tag "" , destination "" Xiamen "" , flight_information "" Flug CZ3741 von China Southern Airlines, vom Terminal 2 des internationalen Flughafens Baiyun zum Terminal 3 des internationalen Flughafens Gaoqi "" , punctuality_rate "" 98.32% "" , ticket_price "" 2590 Yuan "" <endofknowledge> <state> ( flight ) class_cabin equal_to "" Business Class "" , date equal_to "" Nächsten Dienstag "" , departure equal_to "" Kanton "" , destination equal_to "" Xiamen "" <endofstate> <history> AGENT_ACTS_PREV: ( flight ) inform ticket_price equal_to "" 2.590 Yuan "" AGENT_ACTS: ( flight ) inform punctuality_rate equal_to "" 98.32% "" USER: Ich möchte, dass mein Freund mich abholt. Wann kommt der Flug in Xiamen an? <endofhistory>"	"( flight ) inform arrival_time equal_to "" 13:30 that day. """	arrival_time	13:30 that day.
flight_weather_goal_1-12_v2###2829	6	"DA: <knowledge> ( flight ) arrival_time "" 13:30 Uhr an diesem Tag "" , available_options "" 1 "" , class_cabin "" Business Class "" , date "" Nächsten Dienstag "" , departure "" Kanton "" , departure_time "" 12:10 Uhr an diesem Tag "" , destination "" Xiamen "" , flight_information "" Flug CZ3741 von China Southern Airlines, vom Terminal 2 des internationalen Flughafens Baiyun zum Terminal 3 des internationalen Flughafens Gaoqi "" , punctuality_rate "" 98.32% "" , ticket_price "" 2590 Yuan "" , ( weather ) available_options "" 1 "" , city "" Xiamen "" , date "" Nächsten Dienstag "" , tamperature "" Die Höchsttemperatur beträgt 14 Grad Celsius, die Mindesttemperatur 7 Grad Celsius "" , uv_intensity "" sehr stark "" , weather_condition "" sonnig "" , wind "" Nordostkraft 4-5 "" <endofknowledge> <state> ( flight ) class_cabin equal_to "" Business Class "" , date equal_to "" Nächsten Dienstag "" , departure equal_to "" Kanton "" , destination equal_to "" Xiamen "" , ( weather ) city equal_to "" Xiamen "" , date equal_to "" Nächsten Dienstag "" <endofstate> <history> AGENT_ACTS_PREV: ( flight ) inform arrival_time equal_to "" 13:30 that day. "" AGENT_ACTS: ( weather ) inform wind equal_to "" Nordostkraft 4-5 "" USER: Es scheint, als wäre es an diesem Tag kalt. Was ist mit der Temperatur? <endofhistory>"	"( weather ) inform tamperature equal_to "" Die Höchsttemperatur beträgt 14 Grad Celsius und die Mindesttemperatur 7 Grad Celsius """	tamperature	Die Höchsttemperatur beträgt 14 Grad Celsius und die Mindesttemperatur 7 Grad Celsius
